iata,name,city,country_code,size_rank
IUI,Innarsuit Heliport,Innarsuit,GL,2
IWD,Gogebic Iron County Airport,Ironwood,US,2
JBB,Notohadinegoro Airport,Jember,ID,2
JBK,Qitai Jiangbulake Airport,Qitai,CN,2
JCH,Qasigiannguit Heliport,Qasigiannguit,GL,2
JCK,Julia Creek Airport,Julia Creek Airport,AU,2
JCU,Ceuta Heliport,Ceuta,ES,2
JDO,Orlando Bezerra de Menezes Airport,Juazeiro do Norte,BR,2
JEJ,Jeh Airport,Ailinglapalap Atoll,MH,2
JFR,Paamiut Airport,Paamiut,GL,2
JGB,Jagdalpur Airport,Jagdalpur,IN,2
JGO,Qeqertarsuaq Heliport,Qeqertarsuaq,GL,2
JGR,Kangilinnguit Heliport,Kangilinnguit,GL,2
JIK,Ikaria Airport,Ikaria Island,GR,2
JIO,Jos Orno Imsula Airport,Tiakur,ID,2
JIU,Jiujiang Lushan Airport,Jiujiang,CN,2
JJG,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,BR,2
JJM,Mulika Lodge Airport,Meru-Kinna,KE,2
JKL,Kalymnos Airport,Kalymnos Island,GR,2
JLG,Jalgaon Airport,Jalgaon,IN,2
JMO,Jomsom Airport,Jomsom,NP,2
JNN,Nanortalik Heliport,Nanortalik,GL,2
JNS,Narsaq Heliport,Narsaq,GL,2
JNX,Naxos Island National Airport,Naxos,GR,2
JPE,Nagib Demachki Airport,Paragominas,BR,2
JPR,Ji-Paraná Airport,Ji-Paraná,BR,2
JQA,Qaarsut Airport,Uummannaq,GL,2
JRA,West 30th Street Heliport,New York,US,2
JRG,Jharsuguda Airport,Jharsuguda Airport,IN,2
JSK,Jask Airport,Bandar-e-Jask,IR,2
JSU,Maniitsoq Airport,Maniitsoq,GL,2
JSY,Syros Airport,Syros Island,GR,2
JTY,Astypalaia Airport,Astypalaia Island,GR,2
JUH,Chizhou Jiuhuashan Airport,Chizhou,CN,2
JUI,Juist Airport,Juist,DE,2
JUK,Ukkusissat Heliport,Ukkusissat,GL,2
JUM,Jumla Airport,Jumla,NP,2
JUU,Nuugaatsiaq Heliport,Nuugaatsiaq,GL,2
JUV,Upernavik Airport,Upernavik,GL,2
KAA,Kasama Airport,Kasama,ZM,2
KAE,Kake Seaplane Base,Kake,US,2
KAL,Kaltag Airport,Kaltag,US,2
KAX,Kalbarri Airport,Kalbarri,AU,2
KBC,Birch Creek Airport,Birch Creek,US,2
KBU,Gusti Syamsir Alam Airport,Stagen,ID,2
KCA,Kuqa Qiuci Airport,Kuqa,CN,2
KCC,Coffman Cove Seaplane Base,Coffman Cove,US,2
KCG,Chignik Airport,Chignik,US,2
KCQ,Chignik Lake Airport,Chignik Lake,US,2
KDD,Khuzdar Airport,Khuzdar,PK,2
KDI,Haluoleo Airport,Kendari,ID,2
KDV,Vunisea Airport,Vunisea,FJ,2
KDZ,Polgolla Reservoir Seaplane Base,Kandy,LK,2
KEB,Nanwalek Airport,Nanwalek,US,2
KEH,Kenmore Air Harbor LLC Seaplane Base,Kenmore,US,2
KEW,Keewaywin Airport,Keewaywin,CA,2
KFG,Kalkgurung Airport,Kalkgurung Airport,AU,2
KFP,False Pass Airport,False Pass,US,2
KGE,Kaghau Airport,Kagau Island,SB,2
KGK,Koliganek Airport,Koliganek,US,2
KGQ,Kangersuatsiaq Heliport,Kangersuatsiaq,GL,2
KGX,Grayling Airport,Grayling,US,2
KHM,Kanti Airport,Kanti,MM,2
KHZ,Kauehi Airport,Kauehi,PF,2
KIE,Aropa Airport,Kieta,PG,2
KIF,Kingfisher Lake Airport,Kingfisher Lake,CA,2
KIO,Kili Airport,Kili Island,MH,2
KIT,Kithira Airport,Kithira Island,GR,2
KKA,Koyuk Alfred Adams Airport,Koyuk,US,2
KKB,Kitoi Bay Seaplane Base,Kitoi Bay,US,2
KKH,Kongiganak Airport,Kongiganak,US,2
KKI,Akiachak Airport,Akiachak,US,2
KLG,Kalskag Airport,Kalskag,US,2
KLN,Larsen Bay Airport,Larsen Bay,US,2
KLP,Seruyan Kuala Pembuang Airport,Seruyan,ID,2
KMN,Kamina City Airport,Kamina,CD,2
KMO,Manokotak Airport,Manokotak,US,2
KMY,Moser Bay Seaplane Base,Moser Bay,US,2
KNK,Kokhanok Airport,Kokhanok,US,2
KNW,New Stuyahok Airport,New Stuyahok,US,2
KOC,Koumac Airport,Koumac,NC,2
KOT,Kotlik Airport,Kotlik,US,2
KOW,Ganzhou Huangjin Airport,Ganzhou,CN,2
KOY,Olga Bay Seaplane Base,Olga Bay,US,2
KOZ,Ouzinkie Airport,Ouzinkie,US,2
KPB,Point Baker Seaplane Base,Point Baker,US,2
KPN,Kipnuk Airport,Kipnuk,US,2
KPR,Port Williams Seaplane Base,Port Williams,US,2
KPV,Perryville Airport,Perryville,US,2
KPY,Port Bailey Seaplane Base,Port Bailey,US,2
KQA,Akutan Airport,Akutan,US,2
KQR,Karara Airport,Karara,AU,2
KRB,Karumba Airport,Karumba Airport,AU,2
KRC,Departi Parbo Airport,Sungai Penuh,ID,2
KRE,Kirundo Airport,Kirundo,BI,2
KRI,Kikori Airport,Kikori,PG,2
KRY,Karamay Airport,Karamay,CN,2
KSJ,Kasos Airport,Kasos Island,GR,2
KSM,St Mary's Airport,St Mary's,US,2
KSO,Kastoria National Airport Aristotle,Argos Orestiko,GR,2
KSQ,Karshi Airport,Karshi,UZ,2
KSR,Selayar - Haji Aroeppala Airport,Benteng,ID,2
KTB,Thorne Bay Seaplane Base,Thorne Bay,US,2
KTS,Brevig Mission Airport,Brevig Mission,US,2
KUD,Kudat Airport,Kudat,MY,2
KUG,Kubin Island Airport,Kubin Island,AU,2
KUK,Kasigluk Airport,Kasigluk,US,2
KUZ,Kuummiut Heliport,Kuummiut,GL,2
KVC,King Cove Airport,King Cove,US,2
KVK,Kirovsk-Apatity Airport,Apatity,RU,2
KVL,Kivalina Airport,Kivalina,US,2
KVM,Markovo Airport,Markovo,RU,2
KWB,Dewadaru Airport,Karimunjawa,ID,2
KWK,Kwigillingok Airport,Kwigillingok,US,2
KWN,Quinhagak Airport,Quinhagak,US,2
KWP,West Point Village Seaplane Base,West Point,US,2
KWT,Kwethluk Airport,Kwethluk,US,2
KXA,Kasaan Seaplane Base,Kasaan,US,2
KXF,Koro Island Airport,Koro Island,FJ,2
KXO,Kisoro Airport,Kisoro,UG,2
KYK,Karluk Airport,Karluk,US,2
KYU,Koyukuk Airport,Koyukuk,US,2
KZB,Zachar Bay Seaplane Base,Zachar Bay,US,2
KZS,Kastelorizo Airport,Kastelorizo Island,GR,2
LAK,Aklavik/Freddie Carmichael Airport,Aklavik,CA,2
LBH,Palm Beach Seaplane Base,Sydney,AU,2
LBJ,Komodo Airport,"Labuan Bajo, Manggarai Barat",ID,2
LBP,Long Banga Airport,Long Banga,MY,2
LBR,Lábrea Airport,Lábrea,BR,2
LBW,Yuvai Semaring Airport,Long Bawan,ID,2
LCR,Virgilio Barco Vargas (La Chorrera) Airport,La Chorrera,CO,2
LDG,Leshukonskoye Airport,Leshukonskoye,RU,2
LDH,Lord Howe Island Airport,Lord Howe Island,AU,2
LEC,Coronel Horácio de Mattos Airport,Lençóis,BR,2
LEL,Lake Evella Airport,Lake Evella Airport,AU,2
LEQ,Land's End Airport,"Land's End, Cornwall",GB,2
LEV,Levuka Airfield,Bureta,FJ,2
LGL,Long Lellang Airport,Long Datih,MY,2
LGZ,Shannan Longzi Airport,Shannan,CN,2
LIK,Likiep Airport,Likiep Island,MH,2
LKA,Larantuka Gewayentana Airport,Tiwatobi,ID,2
LKB,Lakeba Island Airport,Lakeba Island,FJ,2
LKE,Kenmore Air Harbor Seaplane Base,Seattle,US,2
LKI,Lasikin Airport,Lubang,ID,2
LKM,Bolaang Mongondow Airport,Lolak,ID,2
LLB,Libo Airport,Qiannan (Libo),CN,2
LLK,Lankaran International Airport,Lankaran,AZ,2
LLO,Bua - Palopo Lagaligo Airport,Palopo,ID,2
LLU,Alluitsup Paa Heliport,Alluitsup Paa,GL,2
LMA,Minchumina Airport,Minchumina,US,2
LMC,La Macarena Airport,La Macarena,CO,2
LMY,Lake Murray Airport,Lake Murray,PG,2
LNB,Lamen Bay Airport,Lamen Bay,VU,2
LNE,Lonorore Airport,Lonorore,VU,2
LNU,Robert Atty Bessing,Malinau,ID,2
LNV,Londolovit Airport,Londolovit,PG,2
LOD,Longana Airport,Longana,VU,2
LOH,Ciudad de Catamayo Airport,La Toma (Catamayo),EC,2
LPD,La Pedrera Airport,La Pedrera,CO,2
LPM,Lamap Airport,Lamap,VU,2
LPS,Lopez Island Airport,Lopez,US,2
LPU,Long Apung Airport,Long Apung-Borneo Island,ID,2
LPY,Le Puy-Loudes Airfield,"Chaspuzac, Haute-Loire",FR,2
LQM,Caucaya Airport,Puerto Leguízamo,CO,2
LRS,Leros Airport,Leros Island,GR,2
LRV,Los Roques Airport,Gran Roque Island,VE,2
LSA,Losuia Airport,Losuia,PG,2
LSW,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,ID,2
LTT,La Môle Airport,Saint-Tropez,FR,2
LUP,Kalaupapa Airport,Kalaupapa,US,2
LVO,Laverton Airport,Laverton,AU,2
LWK,Lerwick / Tingwall Airport,"Lerwick, Shetland Islands",GB,2
LWY,Lawas Airport,Lawas,MY,2
LXG,Luang Namtha Airport,Luang Namtha,LA,2
LXS,Limnos Airport,Limnos Island,GR,2
MBL,Manistee County Blacker Airport,Manistee,US,2
MCM,Monaco Heliport,Fontvieille,MC,2
MCV,McArthur River Mine Airport,McArthur River Mine,AU,2
MFA,Mafia Airport,Kilindoni,TZ,2
MFG,Muzaffarabad Airport,Muzaffarabad,PK,2
MFJ,Moala Airport,Moala,FJ,2
MGT,Milingimbi Airport,Milingimbi Island,AU,2
MHC,Mocopulli Airport,Dalcahue,CL,2
MHM,Manaoba Airport,Manaoba,SB,2
MHX,Manihiki Island Airport,Manihiki Island,CK,2
MIJ,Mili Island Airport,Mili Island,MH,2
MIS,Misima Island Airport,Misima Island,PG,2
MJE,Majkin Airport,Majkin,MH,2
MJY,Motygino Airport,Motygino,RU,2
MLL,Marshall Don Hunter Sr Airport,Marshall,US,2
MLO,Milos Airport,Milos Island,GR,2
MLY,Manley Hot Springs Airport,Manley Hot Springs,US,2
MNF,Mana Island Airport,Mana Island,FJ,2
MNT,Minto Al Wright Airport,Minto,US,2
MNU,Mawlamyine Airport,Mawlamyine,MM,2
MNY,Mono Airport,Stirling Island,SB,2
MOF,Frans Xavier Seda Airport,Waioti,ID,2
MOH,Maleo Airport,Morowali,ID,2
MOI,Mitiaro Island Airport,Mitiaro Island,CK,2
MOJ,Moengo Airstrip,Moengo,SR,2
MOU,Mountain Village Airport,Mountain Village,US,2
MPC,Muko Muko Airport,Muko Muko,ID,2
MQC,Miquelon Airport,Miquelon,PM,2
MRA,Misrata International Airport,Misrata,LY,2
MSA,Muskrat Dam Airport,Muskrat Dam,CA,2
MTF,Mizan Teferi Airport,Mizan Teferi,ET,2
MTM,Metlakatla Seaplane Base,Metlakatla,US,2
MTP,Montauk Airport,Montauk,US,2
MUK,Mauke Airport,Mauke Island,CK,2
MUZ,Musoma Airport,Musoma,TZ,2
MVY,Martha's Vineyard Airport,Martha's Vineyard,US,2
MWQ,Magway Airport,Magway,MM,2
MXH,Moro Airport,Moro,PG,2
MXW,Mandalgobi Airport,Mandalgobi,MN,2
MXZ,Meizhou Meixian Changgangji International Airport,Meizhou (Meixian),CN,2
MYI,Murray Island Airport,Murray Island,AU,2
MYK,May Creek Airport,May Creek,US,2
NAO,Nanchong Gaoping Airport,Nanchong (Gaoping),CN,2
NAU,Napuka Island Airport,Napuka Island,PF,2
NBN,Annobón Airport,San Antonio de Palé,GQ,2
NCN,Chenega Bay Airport,Chenega,US,2
NDY,Sanday Airport,Sanday,GB,2
NGI,Ngau Airport,Ngau,FJ,2
NGK,Nogliki Airport,Nogliki,RU,2
NIB,Nikolai Airport,Nikolai,US,2
NIQ,Niaqornat Heliport,Niaqornat,GL,2
NIU,Naiu Airport,Naiu Atoll,PF,2
NKI,Naukati Bay Seaplane Base,Tuxekan Island,US,2
NLF,Darnley Island Airport,Darnley Island,AU,2
NLG,Nelson Lagoon Airport,Nelson Lagoon,US,2
NME,Nightmute Airport,Nightmute,US,2
NNB,Santa Ana Airport,Santa Ana Island,SB,2
NNR,Connemara Regional Airport,Inverin,IE,2
NNY,Nanyang Jiangying Airport,Nanyang (Wancheng),CN,2
NOD,Norden-Norddeich Airport,Norddeich,DE,2
NQU,Reyes Murillo Airport,Nuquí,CO,2
NRD,Norderney Airport,Norderney,DE,2
NRL,North Ronaldsay Airport,North Ronaldsay,GB,2
NSB,Bimini North Seaplane Base,Bimini,BS,2
NTT,Kuini Lavenia Airport,Niuatoputapu,TO,2
NUL,Nulato Airport,Nulato,US,2
NUP,Nunapitchuk Airport,Nunapitchuk,US,2
NUS,Norsup Airport,Norsup,VU,2
NYS,New York Skyports Inc Seaplane Base,New York,US,2
NYU,Bagan Airport,Nyaung U,MM,2
NZG,Nizhneangarsk International Airport,Nizhneangarsk,RU,2
OAL,Cacoal Airport,Cacoal,BR,2
OBN,Oban Airport,North Connel,GB,2
OBU,Kobuk Airport,Kobuk,US,2
OBX,Obo Airport,Obo,PG,2
OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,GL,2
ODN,Long Seridan Airport,Long Seridan,MY,2
ODO,Bodaybo Airport,Bodaybo,RU,2
ODY,Oudomsay Airport,Oudomsay,LA,2
OES,Antoine de Saint Exupéry Airport,San Antonio Oeste,AR,2
OFU,Ofu Airport,Ofu,AS,2
OJU,Tanjung Api Airport,Tojo Una-Una,ID,2
OKR,Yorke Island Airport,Yorke Island,AU,2
OLH,Old Harbor Airport,Old Harbor,US,2
OLJ,North West Santo Airport,Olpoi,VU,2
OLP,Olympic Dam Airport,Olympic Dam,AU,2
ONG,Mornington Island Airport,Mornington Island Airport,AU,2
OOK,Toksook Bay Airport,Toksook Bay,US,2
OPP,Salinópolis Airport,Salinópolis,BR,2
OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,2
ORG,Zorg en Hoop Airport,Paramaribo,SR,2
ORI,Port Lions Airport,Port Lions,US,2
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,US,2
ORZ,H.E Alfredo Martinez (Tower Hill) Airstrip,Orange Walk,BZ,2
OSY,Namsos Airport,Namsos,NO,2
OTD,Raul Arias Espinoza Airport,Contadora Island,PA,2
OTS,Anacortes Airport,Anacortes,US,2
OUI,Ouessant Airport,Ushant,FR,2
PAS,Paros National Airport,Paros,GR,2
PBJ,Tavie Airport,Paama Island,VU,2
PCN,Picton Aerodrome,Koromiko,NZ,2
PDB,Pedro Bay Airport,Pedro Bay,US,2
PDM,Capt. J. Montenegro Airport,Pedasí,PA,2
PEC,Pelican Seaplane Base,Pelican,US,2
PEU,Puerto Lempira Airport,Puerto Lempira,HN,2
PFQ,Parsabad-Moghan Airport,Parsabad,IR,2
PFR,Ilebo Airport,Ilebo,CD,2
PGM,Port Graham Airport,Port Graham,US,2
PHO,Point Hope Airport,Point Hope,US,2
PIP,Pilot Point Airport,Pilot Point,US,2
PJA,Pajala Airport,Pajala,SE,2
PKA,Napaskiak Airport,Napaskiak,US,2
PKG,Pulau Pangkor Airport,Pangkor Island,MY,2
PKN,Iskandar Airport,Pangkalanbun,ID,2
PKP,Puka Puka Airport,Puka Puka Airport,PF,2
PMK,Palm Island Airport,Palm Island Airport,AU,2
PND,Punta Gorda Airport,Punta Gorda,BZ,2
PPE,Mar de Cortés International Airport,Puerto Peñasco,MX,2
PPV,Port Protection Seaplane Base,Port Protection,US,2
PPW,Papa Westray Airport,"Papa Westray, Orkney Islands",GB,2
PQS,Pilot Station Airport,Pilot Station,US,2
PQT,Qeqertaq Heliport,Qeqertaq,GL,2
PSY,Port Stanley Airport,Stanley,FK,2
PTA,Port Alsworth Airport,Port Alsworth,US,2
PTD,Port Alexander Seaplane Base,Port Alexander,US,2
PTF,Malolo Lailai Island Airport,Malolo Lailai Island,FJ,2
PTO,Juvenal Loureiro Cardoso Airport,Pato Branco,BR,2
PUR,Puerto Rico Airport,Puerto Rico/Manuripi,BO,2
PXH,Prominent Hill Airport,Mount Eba,AU,2
PYT,Pedro Rabelo de Souza Airport,Paracatu,BR,2
PZE,Penzance Heliport,"Penzance, Cornwall",GB,2
QCU,Akunnaaq Heliport,Akunnaaq,GL,2
QFG,Eqalugaarsuit Heliport,Eqalugaarsuit,GL,2
QFI,Iginniarfik Heliport,Iginniarfik,GL,2
QFN,Narsarmijit Heliport,Narsarmijit,GL,2
QFX,Igaliku Heliport,Igaliku,GL,2
QGQ,Attu Heliport,Attu,GL,2
QJE,Kitsissuarsuit Heliport,Kitsissuarsuit,GL,2
QJH,Qassimiut Heliport,Qassimiut,GL,2
QJI,Ikamiut Heliport,Ikamiut,GL,2
QOQ,Saarloq Heliport,Saarloq,GL,2
QPW,Kangaatsiaq Heliport,Kangaatsiaq,GL,2
QRY,Ikerassaarsuk Heliport,Ikerassaarsuk,GL,2
QUV,Aappilattoq Heliport,Aappilattoq,GL,2
QUW,Ammassivik Heliport,Ammassivik,GL,2
RAM,Ramingining Airport,Ramingining Airport,AU,2
RBB,Borba Airport,Borba,BR,2
RBQ,Rurrenabaque Airport,Rurrenabaque,BO,2
RBV,Ramata Airport,Ramata,SB,2
RCE,Roche Harbor Airport,Roche Harbor,US,2
RCM,Richmond Airport,Richmond Airport,AU,2
RDV,Red Devil Airport,Red Devil,US,2
RET,Røst Airport,Røst,NO,2
RHT,Alxa Right Banner Badanjilin Airport,Badanjilin,CN,2
RIH,Scarlett Martinez International Airport,Río Hato,PA,2
RJM,Marinda Airport,Waisai,ID,2
RKI,Mentawai Airport,Sipura Island,ID,2
RMP,Rampart Airport,Rampart,US,2
RMT,Rimatara Airport,Rimatara Island,PF,2
RNI,Corn Island Airport,Corn Island,NI,2
RNL,Rennell/Tingoa Airport,Rennell Island,SB,2
RNP,Rongelap Island Airport,Rongelap Island,MH,2
RRR,Raroia Airport,Raroia,PF,2
RSH,Russian Mission Airport,Russian Mission,US,2
RSJ,Rosario Seaplane Base,Rosario,US,2
RTA,Rotuma Airport,Rotuma,FJ,2
RTG,Frans Sales Lega Airport,"Satar Tacik, Manggarai",ID,2
RTI,David Constantijn Saudale Airport,Ba'a - Rote Island,ID,2
RUL,Maavaarulaa Airport,Maavaarulu,MV,2
RUS,Marau Airport,Marau,SB,2
RVE,Los Colonizadores Airport,Saravena,CO,2
RVV,Raivavae Airport,Raivavae Airport,PF,2
RYO,28 de Noviembre Airport,Rio Turbio,AR,2
SAE,Saattut Heliport,Saattut,GL,2
SBR,Saibai Island Airport,Saibai Island,AU,2
SCM,Scammon Bay Airport,Scammon Bay,US,2
SCY,San Cristóbal Airport,Puerto Baquerizo Moreno,EC,2
SCZ,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,SB,2
SDN,"Sandane Airport, Anda",Sandane,NO,2
SET,Santa Magalhães Airport,Serra Talhada,BR,2
SEU,Seronera Airport,Seronera,TZ,2
SFC,St-François Airport,St-François,GP,2
SFL,São Filipe Airport,São Filipe,CV,2
SGG,Sermiligaaq Heliport,Sermiligaaq,GL,2
SGO,St George Airport,St George Airport,AU,2
SGY,Skagway Airport,Skagway,US,2
SHC,Shire Inda Selassie Airport,Shire Inda Selassie,ET,2
SHF,Shihezi Huayuan Airport,Shihezi,CN,2
SHG,Shungnak Airport,Shungnak,US,2
SHH,Shishmaref Airport,Shishmaref,US,2
SHY,Shinyanga Airport,Shinyanga,TZ,2
SIF,Simara Airport,Simara,NP,2
SIH,Silgadi Doti Airport,Silgadi Doti,NP,2
SKH,Surkhet Airport,Surkhet,NP,2
SKK,Shaktoolik Airport,Shaktoolik,US,2
SKU,Skiros Airport,Skiros Island,GR,2
SLH,Sola Airport,Sola,VU,2
SLI,Solwesi Airport,Solwesi,ZM,2
SLQ,Sleetmute Airport,Sleetmute,US,2
SLX,Salt Cay Airport,Salt Cay,TC,2
SMK,St Michael Airport,St Michael,US,2
SMQ,Sampit (H.Asan) Airport,Sampit,ID,2
SMT,Adolino Bedin Regional Airport,Sorriso,BR,2
SNX,Semnan Municipal Airport,Semnan,IR,2
SOD,Sorocaba Airport,Sorocaba,BR,2
SOG,"Sogndal Airport, Haukåsen",Sogndal,NO,2
SOV,Seldovia Airport,Seldovia,US,2
SOY,Stronsay Airport,Stronsay,GB,2
SPB,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,VI,2
SRA,Luis Alberto Lehr Airport,Santa Rosa,BR,2
SRK,Siorapaluk Heliport,Siorapaluk,GL,2
SRL,Palo Verde Airport,Mulegé,MX,2
SRV,Stony River 2 Airport,Stony River,US,2
SSB,Christiansted Harbor Seaplane Base,Christiansted,VI,2
SSR,Sara Airport,Pentecost Island,VU,2
SSW,Stuart Island Airpark,Friday Harbor,US,2
SUK,Sakkyryr Airport,Batagay-Alyta,RU,2
SUR,Summer Beaver Airport,Summer Beaver,CA,2
SUY,Suntar Airport,Suntar,RU,2
SVR,Savissivik Heliport,Savissivik,GL,2
SVS,Stevens Village Airport,Stevens Village,US,2
SVU,Savusavu Airport,Savusavu,FJ,2
SWL,San Vicente Airport,San Vicente,PH,2
SWQ,Sultan Muhammad Kaharuddin III Airport,Sumbawa Besar,ID,2
SWX,Shakawe Airport,Shakawe,BW,2
SXK,Mathilda Batlayeri Airport,Saumlaki-Yamdena Island,ID,2
SXP,Nunam Iqua Airport,Nunam Iqua,US,2
SYB,Seal Bay Seaplane Base,Seal Bay,US,2
SYF,Silva Bay Seaplane Base,Gabriola Island,CA,2
SYM,Pu'er Simao Airport,Pu'er,CN,2
SYU,Warraber Island Airport,Sue Islet,AU,2
SZE,Semera Airport,Semera,ET,2
SZI,Zaysan Airport,Zaysan,KZ,2
TAL,Ralph M Calhoun Memorial Airport,Tanana,US,2
TBG,Tabubil Airport,Tabubil,PG,2
TBM,Tumbang Samba Airport,Tumbang Samba-Borneo Island,ID,2
TBO,Tabora Airport,Tabora,TZ,2
TCD,Tarapacá Airport,Tarapacá,CO,2
TCG,Tacheng Qianquan Airport,Tacheng,CN,2
TCR,Tuticorin Airport,Vagaikulam,IN,2
TCT,Takotna Airport,Takotna,US,2
TDS,Sasereme Airport,Sasereme,PG,2
TEK,Tatitlek Airport,Tatitlek,US,2
TFI,Tufi Airport,Tufi,PG,2
TGH,Tongoa Airport,Tongoa Island,VU,2
TGQ,Tangará da Serra Airport,Tangará da Serra,BR,2
THD,Tho Xuan Airport,Thanh Hóa,VN,2
THO,Þórshöfn Airport,Þórshöfn,IS,2
THX,Turukhansk Airport,Turukhansk,RU,2
TIE,Tippi Airport,Tippi,ET,2
TIZ,Tari Airport,Tari,PG,2
TJL,Plínio Alarcom Airport,Três Lagoas,BR,2
TJQ,H A S Hanandjoeddin International Airport,Tanjung Pandan,ID,2
TJS,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,ID,2
TKE,Tenakee Seaplane Base,Tenakee Springs,US,2
TKJ,Tok Junction Airport,Tok,US,2
TKM,Taksimo Airport,Taksimo,RU,2
TKQ,Kigoma Airport,Kigoma,TZ,2
TKV,Tatakoto Airport,Tatakoto,PF,2
TLA,Teller Airport,Teller,US,2
TLI,Sultan Bantilan Airport,Toli Toli-Celebes Island,ID,2
TLT,Tuluksak Airport,Tuluksak,US,2
TLU,Golfo de Morrosquillo Airport,Santiago de Tolú,CO,2
TLY,Plastun Airport,Plastun,RU,2
TMC,Tambolaka Airport,Radamata,ID,2
TMF,Thimarafushi Airport,Thimarafushi,MV,2
TMG,Tomanggong Airport,Tomanggong,MY,2
TMI,Tumling Tar Airport,Tumling Tar,NP,2
TNC,Tin City Long Range Radar Station Airport,Tin City,US,2
TNK,Tununak Airport,Tununak,US,2
TOG,Togiak Airport,Togiak Village,US,2
TOW,Toledo - Luiz Dalcanale Filho Municipal Airport,Toledo,BR,2
TPI,Tapini Airport,Tapini,PG,2
TQA,Tasiusaq Heliport,Tasiusaq,GL,2
TQI,Tiniteqilaaq Heliport,Tiniteqilaaq,GL,2
TQR,San Domino Island Heliport,Tremiti Islands,IT,2
TSS,East 34th Street Heliport,New York,US,2
TTS,Tsaratanana Airport,Tsaratanana,MG,2
TTW,Tissa Tank Waterdrome,Tissamaharama,LK,2
TVS,Tangshan Sannühe Airport,Tangshan (Fengrun),CN,2
TVU,Matei Airport,Matei,FJ,2
TWA,Twin Hills Airport,Twin Hills,US,2
TWC,Tumxuk Tangwangcheng Airport,Tumxuk,CN,2
UAH,Ua Huka Airport,Ua Huka,PF,2
UAK,Narsarsuaq Airport,Narsarsuaq,GL,2
UAP,Ua Pou Airport,Ua Pou,PF,2
UBB,Mabuiag Island Airport,Mabuiag Island,AU,2
UGI,San Juan /Uganik/ Seaplane Base,San Juan,US,2
UII,Utila Airport,Utila Island,HN,2
UIT,Jaluit Airport,Jabor Jaluit Atoll,MH,2
UJE,Ujae Atoll Airport,Ujae Atoll,MH,2
UKG,Ust-Kuyga Airport,Ust-Kuyga,RU,2
ULZ,Donoi Airport,Uliastai,MN,2
UMD,Uummannaq Heliport,Uummannaq,GL,2
UMS,Ust-Maya Airport,Ust-Maya,RU,2
UMU,Orlando de Carvalho Airport,Umuarama,BR,2
UNA,Una-Comandatuba Airport,Una,BR,2
UNG,Kiunga Airport,Kiunga,PG,2
UOL,Buol - Pogogul Airport,Buol,ID,2
USJ,Usharal Airport,Usharal,KZ,2
UTK,Utirik Airport,Utirik Island,MH,2
UVI,José Cleto Airport,União da Vitória,BR,2
UZR,Urzhar Airport,Urzhar,KZ,2
VAK,Chevak Airport,Chevak,US,2
VAL,Valença Airport,Valença,BR,2
VAO,Suavanao Airport,Suavanao,SB,2
VBV,Vanua Balavu Airport,Vanua Balavu,FJ,2
VCL,Chu Lai Airport,Tam Nghĩa,VN,2
VEE,Venetie Airport,Venetie,US,2
VHV,Verkhnevilyuisk Airport,Verkhnevilyuisk,RU,2
VJB,Xai-Xai Chongoene Airport,Xai-Xai,MZ,2
VLS,Valesdir Airport,Epi Island,VU,2
VRY,Værøy Heliport,Værøy,NO,2
VSV,Shravasti Airport,Shravasti,IN,2
WAA,Wales Airport,Wales,US,2
WBB,Stebbins Airport,Stebbins,US,2
WBQ,Beaver Airport,Beaver,US,2
WDN,Waldron Airstrip,Eastsound,US,2
WFB,Ketchikan Harbor Seaplane Base,Ketchikan,US,2
WGP,Umbu Mehang Kunda Airport,Waingapu-Sumba Island,ID,2
WHD,Hyder Seaplane Base,Hyder,US,2
WLH,Walaha Airport,Walaha,VU,2
WLK,Selawik Airport,Selawik,US,2
WMO,White Mountain Airport,White Mountain,US,2
WNA,Napakiak Airport,Napakiak,US,2
WNH,Wenshan Puzhehei Airport,Wenshan,CN,2
WNN,Wunnumin Lake Airport,Wunnumin Lake,CA,2
WPL,Powell Lake Seaplane Base,Powell River,CA,2
WRY,Westray Airport,"Westray, Orkney Islands",GB,2
WSK,Chongqing Wushan Airport,Wushan,CN,2
WSN,South Naknek Number 2 Airport,South Naknek,US,2
WSX,Westsound/WSX Seaplane Base,West Sound,US,2
WTA,Tambohorano Airport,Tambohorano,MG,2
WTE,Wotje Airport,Wotje,MH,2
WTK,Noatak Airport,Noatak,US,2
WTL,Tuntutuliak Airport,Tuntutuliak,US,2
WTO,Wotho Island Airport,Wotho Island,MH,2
WUT,Xinzhou Wutaishan Airport,Xinzhou,CN,2
WWP,Whale Pass Seaplane Float Harbor Facility,Whale Pass,US,2
WWT,Mertarvik Airport,Mertarvik,US,2
WXN,Wanzhou Wuqiao Airport,Wanzhou,CN,2
XBE,Bearskin Lake Airport,Bearskin Lake,CA,2
